,zipcode,RegionType,StateName,City,Metro,CountyName,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation
221,1740,Zip,MA,Bolton,Worcester,Worcester County,544468.6667,56557.0,41.1,45.3,0.35695614299999995,0.034990792
222,1741,Zip,MA,Carlisle,Boston-Cambridge-Newton,Middlesex County,827411.5833,85227.0,47.8,48.7,0.363233666,0.029995775
223,1742,Zip,MA,Concord,Boston-Cambridge-Newton,Middlesex County,891852.0,69472.0,44.1,48.4,0.274618088,0.07659155299999999
224,1745,Zip,MA,Southborough,Worcester,Worcester County,407913.9167,44785.0,36.0,31.1,0.276836158,0.044520548
225,1746,Zip,MA,Holliston,Boston-Cambridge-Newton,Middlesex County,487748.5833,57253.0,42.6,41.9,0.36684321,0.045263827
226,1747,Zip,MA,Hopedale,Worcester,Worcester County,325732.9167,42756.0,44.0,45.4,0.346953236,0.038385175
227,1748,Zip,MA,Hopkinton,Boston-Cambridge-Newton,Middlesex County,598174.25,66704.0,41.4,41.8,0.368142198,0.067125451
228,1749,Zip,MA,Hudson,Boston-Cambridge-Newton,Middlesex County,385652.1667,41888.0,41.2,45.9,0.247140998,0.013483965
229,1752,Zip,MA,Marlborough,Boston-Cambridge-Newton,Middlesex County,364522.75,40677.0,39.7,40.8,0.239644351,0.018538905
230,1754,Zip,MA,Maynard,Boston-Cambridge-Newton,Middlesex County,388012.25,49298.0,43.5,45.5,0.26551943899999997,0.026033942999999997
231,1756,Zip,MA,Mendon,Worcester,Worcester County,431160.5833,54512.0,47.2,43.3,0.302331229,0.056472632
232,1757,Zip,MA,Milford,Worcester,Worcester County,342122.6667,37623.0,38.9,41.3,0.23525339899999997,0.016165535
233,1760,Zip,MA,Natick,Boston-Cambridge-Newton,Middlesex County,598084.25,57945.0,38.0,42.5,0.327302113,0.09143746800000001
234,1770,Zip,MA,Sherborn,Boston-Cambridge-Newton,Middlesex County,808743.5,79952.0,47.8,44.8,0.331761536,0.10185604300000001
235,1772,Zip,MA,Southborough,Worcester,Worcester County,609292.1667,66904.0,43.1,43.9,0.373985034,0.0484394
236,1773,Zip,MA,Lincoln,Boston-Cambridge-Newton,Middlesex County,1007038.417,90195.0,56.1,54.1,0.268898488,0.12369338
237,1775,Zip,MA,Stow,Boston-Cambridge-Newton,Middlesex County,526006.5833,60306.0,42.7,43.0,0.336045056,0.021878335
238,1776,Zip,MA,Sudbury,Boston-Cambridge-Newton,Middlesex County,748929.8333,75699.0,44.2,44.6,0.35761008299999997,0.042380522999999996
239,1778,Zip,MA,Wayland,Boston-Cambridge-Newton,Middlesex County,732326.4167,80323.0,41.5,45.2,0.371199324,0.048387097000000004
240,1801,Zip,MA,Woburn,Boston-Cambridge-Newton,Middlesex County,505583.6667,41720.0,39.3,42.4,0.271973409,0.04372919
241,1803,Zip,MA,Burlington,Boston-Cambridge-Newton,Middlesex County,578692.9167,48663.0,40.3,42.6,0.3080348,0.036748654
242,1810,Zip,MA,Andover,Boston-Cambridge-Newton,Essex County,617424.3333,66268.0,41.9,42.3,0.344299729,0.050727465
243,1821,Zip,MA,Billerica,Boston-Cambridge-Newton,Middlesex County,444816.75,41656.0,39.0,41.8,0.242210841,0.032899395
244,1824,Zip,MA,Chelmsford,Boston-Cambridge-Newton,Middlesex County,451705.0,51927.0,41.9,46.1,0.311937901,0.024567322000000003
245,1826,Zip,MA,Dracut,Boston-Cambridge-Newton,Middlesex County,352405.5833,37188.0,37.8,40.5,0.176096542,0.019687179
246,1827,Zip,MA,Dunstable,Boston-Cambridge-Newton,Middlesex County,500735.5,54832.0,44.8,45.8,0.33511825100000003,0.005488474
247,1830,Zip,MA,Haverhill,Boston-Cambridge-Newton,Essex County,333650.6667,31572.0,36.3,38.8,0.17689217100000001,0.053987270999999996
248,1832,Zip,MA,Haverhill,Boston-Cambridge-Newton,Essex County,308290.75,32485.0,36.0,37.4,0.207317841,0.044593462
249,1833,Zip,MA,Georgetown,Boston-Cambridge-Newton,Essex County,491070.1667,52277.0,41.7,46.1,0.327044025,0.011850312
250,1834,Zip,MA,Groveland,Boston-Cambridge-Newton,Essex County,433037.0,40346.0,42.3,47.1,0.275649494,0.01878453
251,1835,Zip,MA,Haverhill,Boston-Cambridge-Newton,Essex County,344371.5833,36886.0,37.8,38.9,0.243567187,0.01671542
252,1840,Zip,MA,Lawrence,Boston-Cambridge-Newton,Essex County,148044.5833,18315.0,33.2,33.5,0.09284497400000001,0.076846802
253,1841,Zip,MA,Lawrence,Boston-Cambridge-Newton,Essex County,257720.8333,17408.0,29.0,33.4,0.061199385,0.041781816
254,1843,Zip,MA,Lawrence,Boston-Cambridge-Newton,Essex County,288121.0,22281.0,30.7,32.7,0.089668982,0.036715621000000004
255,1844,Zip,MA,Methuen,Boston-Cambridge-Newton,Essex County,366255.75,34390.0,38.2,41.2,0.176278755,0.015210827
256,1845,Zip,MA,North Andover,Boston-Cambridge-Newton,Essex County,518309.75,54587.0,36.5,43.3,0.351888277,0.036977903
257,1850,Zip,MA,Lowell,Boston-Cambridge-Newton,Middlesex County,258345.75,21355.0,28.6,31.9,0.084447994,0.0312262
258,1851,Zip,MA,Lowell,Boston-Cambridge-Newton,Middlesex County,306583.8333,25587.0,33.4,35.1,0.14486027,0.036740492
259,1852,Zip,MA,Lowell,Boston-Cambridge-Newton,Middlesex County,286175.0833,29089.0,35.6,37.5,0.161632619,0.039017686
260,1854,Zip,MA,Lowell,Boston-Cambridge-Newton,Middlesex County,284033.5,21273.0,26.8,31.9,0.11571554,0.036666917
261,1860,Zip,MA,Merrimac,Boston-Cambridge-Newton,Essex County,405615.3333,44838.0,48.5,46.8,0.294548413,0.029176989
262,1862,Zip,MA,Billerica,Boston-Cambridge-Newton,Middlesex County,439121.75,36545.0,40.9,44.7,0.18064516100000003,0.034638554
263,1863,Zip,MA,Chelmsford,Boston-Cambridge-Newton,Middlesex County,342164.8333,47154.0,42.4,46.8,0.233703815,0.024111675
264,1864,Zip,MA,North Reading,Boston-Cambridge-Newton,Middlesex County,562113.0833,53748.0,42.2,45.2,0.293958032,0.036122331
265,1867,Zip,MA,Reading,Boston-Cambridge-Newton,Middlesex County,606536.9167,50776.0,40.4,45.9,0.32628895199999997,0.09918967599999999
266,1876,Zip,MA,Tewksbury,Boston-Cambridge-Newton,Middlesex County,432373.4167,43480.0,41.6,46.3,0.234477787,0.034641343
267,1879,Zip,MA,Tyngsboro,Boston-Cambridge-Newton,Middlesex County,395635.1667,46319.0,40.5,42.3,0.32125769,0.013679111
268,1880,Zip,MA,Wakefield,Boston-Cambridge-Newton,Middlesex County,556139.8333,47970.0,43.5,45.8,0.307657499,0.081696247
269,1886,Zip,MA,Westford,Boston-Cambridge-Newton,Middlesex County,546143.25,53692.0,43.7,41.9,0.34183060299999996,0.027085504
270,1887,Zip,MA,Wilmington,Boston-Cambridge-Newton,Middlesex County,522701.0833,47330.0,40.2,42.8,0.24615291399999997,0.049801543
271,1890,Zip,MA,Winchester,Boston-Cambridge-Newton,Middlesex County,1009051.25,77433.0,40.8,44.6,0.299160553,0.110594457
272,1901,Zip,MA,Lynn,Boston-Cambridge-Newton,Essex County,279038.25,18532.0,37.5,41.6,0.10599835699999999,0.340876945
273,1902,Zip,MA,Lynn,Boston-Cambridge-Newton,Essex County,324590.4167,23167.0,31.6,34.0,0.121429245,0.147220577
274,1904,Zip,MA,Lynn,Boston-Cambridge-Newton,Essex County,389521.4167,35302.0,37.2,39.2,0.16884860699999998,0.082740022
275,1905,Zip,MA,Lynn,Boston-Cambridge-Newton,Essex County,352945.0833,25769.0,31.4,36.5,0.123504247,0.11399745800000001
276,1906,Zip,MA,Saugus,Boston-Cambridge-Newton,Essex County,448363.5833,37950.0,43.4,48.5,0.191799894,0.072746114
277,1907,Zip,MA,Swampscott,Boston-Cambridge-Newton,Essex County,518249.9167,57652.0,44.4,44.9,0.29812429,0.133186357
278,1908,Zip,MA,Nahant,Boston-Cambridge-Newton,Essex County,625236.8333,59385.0,51.5,54.0,0.302506177,0.095528455
279,1913,Zip,MA,Amesbury,Boston-Cambridge-Newton,Essex County,370710.0833,40713.0,39.7,45.7,0.248968697,0.018937455
280,1915,Zip,MA,Beverly,Boston-Cambridge-Newton,Essex County,469606.1667,45358.0,41.9,42.1,0.300453827,0.090909091
281,1921,Zip,MA,Boxford,Boston-Cambridge-Newton,Essex County,670140.3333,72832.0,47.5,45.4,0.323157895,0.017134698
282,1922,Zip,MA,Newbury,Boston-Cambridge-Newton,Essex County,532357.1667,48117.0,44.0,46.9,0.394887616,0.038986355
283,1923,Zip,MA,Danvers,Boston-Cambridge-Newton,Essex County,469644.0833,41545.0,43.0,46.8,0.257580336,0.027099317
284,1929,Zip,MA,Essex,Boston-Cambridge-Newton,Essex County,558401.25,52604.0,47.6,44.8,0.326721557,0.092761394
285,1930,Zip,MA,Gloucester,Boston-Cambridge-Newton,Essex County,467625.1667,41201.0,48.1,51.4,0.234927505,0.032698648
286,1938,Zip,MA,Ipswich,Boston-Cambridge-Newton,Essex County,524523.1667,48927.0,46.9,49.8,0.292087626,0.04636126
287,1940,Zip,MA,Lynnfield,Boston-Cambridge-Newton,Essex County,681307.5833,59658.0,43.6,42.6,0.32184281800000003,0.022333572000000003
288,1944,Zip,MA,Manchester,Boston-Cambridge-Newton,Essex County,830698.1667,70012.0,48.6,50.5,0.334908136,0.14532600199999998
289,1945,Zip,MA,Marblehead,Boston-Cambridge-Newton,Essex County,670182.8333,69202.0,46.8,48.8,0.385996894,0.087698174
290,1949,Zip,MA,Middleton,Boston-Cambridge-Newton,Essex County,566138.75,45456.0,38.8,44.9,0.251926152,0.021028037000000003
291,1950,Zip,MA,Newburyport,Boston-Cambridge-Newton,Essex County,525203.6667,61503.0,45.9,50.6,0.339889503,0.040847824
292,1951,Zip,MA,Newbury,Boston-Cambridge-Newton,Essex County,552235.1667,59562.0,51.3,52.1,0.395618984,0.069411202
293,1952,Zip,MA,Salisbury,Boston-Cambridge-Newton,Essex County,389088.6667,39622.0,44.4,48.1,0.24409562199999998,0.032040105
294,1960,Zip,MA,Peabody,Boston-Cambridge-Newton,Essex County,438819.25,37306.0,43.2,47.4,0.221607078,0.032638705
295,1966,Zip,MA,Rockport,Boston-Cambridge-Newton,Essex County,558026.6667,47105.0,52.3,55.3,0.319471028,0.059405941
296,1969,Zip,MA,Rowley,Boston-Cambridge-Newton,Essex County,497944.1667,58904.0,44.3,45.1,0.238344227,0.034067547999999996
297,1970,Zip,MA,Salem,Boston-Cambridge-Newton,Essex County,387806.4167,36176.0,35.2,37.4,0.245920127,0.10604453900000001
298,1982,Zip,MA,Hamilton,Boston-Cambridge-Newton,Essex County,569984.5833,49763.0,36.6,44.7,0.361252594,0.08348745
299,1983,Zip,MA,Topsfield,Boston-Cambridge-Newton,Essex County,626947.0833,50449.0,43.9,45.8,0.295753065,0.006807351999999999
300,1984,Zip,MA,Wenham,Boston-Cambridge-Newton,Essex County,620659.6667,48324.0,33.1,23.4,0.39490688,0.032760033
301,1985,Zip,MA,West Newbury,Boston-Cambridge-Newton,Essex County,580255.6667,59600.0,44.6,48.7,0.352604828,0.025651987999999997
302,2019,Zip,MA,Bellingham,Boston-Cambridge-Newton,Norfolk County,334742.4167,47005.0,39.2,43.2,0.194359187,0.02350686
303,2021,Zip,MA,Canton,Boston-Cambridge-Newton,Norfolk County,515153.75,53620.0,40.8,42.8,0.301653141,0.131450344
304,2025,Zip,MA,Cohasset,Boston-Cambridge-Newton,Norfolk County,851774.8333,76882.0,43.0,44.5,0.371978119,0.21364118899999998
305,2026,Zip,MA,Dedham,Boston-Cambridge-Newton,Norfolk County,510792.6667,51354.0,39.3,47.0,0.272038271,0.11222355099999999
306,2030,Zip,MA,Dover,Boston-Cambridge-Newton,Norfolk County,1127336.4170000001,115686.0,42.7,46.8,0.322487536,0.092001502
307,2032,Zip,MA,Walpole,Boston-Cambridge-Newton,Norfolk County,530639.0,58558.0,40.5,40.5,0.314732143,0.142737896
308,2035,Zip,MA,Foxborough,Boston-Cambridge-Newton,Norfolk County,465231.6667,48318.0,42.2,42.7,0.30290623,0.06555370099999999
309,2038,Zip,MA,Franklin,Boston-Cambridge-Newton,Norfolk County,436572.0,50626.0,40.5,40.9,0.330118349,0.056422433
310,2043,Zip,MA,Hingham,Boston-Cambridge-Newton,Plymouth County,797004.0833,73963.0,43.4,47.6,0.362625,0.194444444
311,2045,Zip,MA,Hull,Boston-Cambridge-Newton,Plymouth County,425593.6667,52000.0,50.1,54.2,0.27772489300000003,0.119643469
312,2047,Zip,MA,Scituate,Boston-Cambridge-Newton,Plymouth County,410497.75,30982.0,65.7,45.5,0.0,0.0
313,2048,Zip,MA,Mansfield,Providence-Warwick,Bristol County,441824.0,48743.0,38.9,40.0,0.309625239,0.091536879
314,2050,Zip,MA,Marshfield,Boston-Cambridge-Newton,Plymouth County,462689.4167,43855.0,45.1,44.5,0.287767398,0.041736481
315,2052,Zip,MA,Medfield,Boston-Cambridge-Newton,Norfolk County,674256.5833,67029.0,41.3,42.4,0.34378921,0.093124895
316,2053,Zip,MA,Medway,Boston-Cambridge-Newton,Norfolk County,451065.6667,53330.0,41.4,43.4,0.36034926700000003,0.041705406
317,2054,Zip,MA,Millis,Boston-Cambridge-Newton,Norfolk County,428702.0,47497.0,44.0,45.2,0.34460851600000003,0.040505736
318,2056,Zip,MA,Norfolk,Boston-Cambridge-Newton,Norfolk County,534880.0833,47853.0,42.0,44.5,0.327842457,0.104820964
319,2061,Zip,MA,Norwell,Boston-Cambridge-Newton,Plymouth County,631004.0,61522.0,42.0,42.7,0.398424769,0.091239549
320,2062,Zip,MA,Norwood,Boston-Cambridge-Newton,Norfolk County,481343.1667,45020.0,38.5,42.0,0.309421441,0.105160845
321,2066,Zip,MA,Scituate,Boston-Cambridge-Newton,Plymouth County,575315.5,60371.0,47.4,48.3,0.33720300299999995,0.10187493199999999
322,2067,Zip,MA,Sharon,Boston-Cambridge-Newton,Norfolk County,573253.0,66261.0,43.1,42.9,0.306552707,0.185844459
323,2071,Zip,MA,Walpole,Boston-Cambridge-Newton,Norfolk County,545290.8333,24449.0,39.4,45.4,0.164157706,0.101694915
324,2072,Zip,MA,Stoughton,Boston-Cambridge-Newton,Norfolk County,380745.9167,37006.0,40.5,46.6,0.23654105,0.078168512
325,2081,Zip,MA,Walpole,Boston-Cambridge-Newton,Norfolk County,512935.4167,51652.0,39.6,45.8,0.342604587,0.09842437
326,2090,Zip,MA,Westwood,Boston-Cambridge-Newton,Norfolk County,734444.5,71327.0,44.7,45.1,0.36122202600000003,0.17261432699999998
327,2093,Zip,MA,Wrentham,Boston-Cambridge-Newton,Norfolk County,487074.3333,50810.0,41.0,43.9,0.339536069,0.07413455299999999
328,2108,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,1246405.1670000001,99533.0,37.2,33.6,0.380618425,0.268846503
329,2109,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,872498.3333,108280.0,31.8,35.1,0.400640093,0.180902648
330,2110,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,1363870.083,154315.0,57.2,48.5,0.282535075,0.128282071
331,2111,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,970541.5,52233.0,32.8,33.6,0.23994227,0.245748766
332,2113,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,593769.0833,72526.0,30.8,28.7,0.527246423,0.246984882
333,2114,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,700372.0,80949.0,33.0,33.2,0.371654663,0.211963294
334,2115,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,760032.4167,25763.0,21.9,21.9,0.309834176,0.292139936
335,2116,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,1120247.6670000001,106606.0,36.5,35.6,0.33796399200000005,0.22980873300000002
336,2118,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,866722.0,65635.0,34.4,33.5,0.255489865,0.279010649
337,2119,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,485587.75,22636.0,29.4,36.3,0.173769227,0.41712932700000005
338,2120,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,581371.9167,19313.0,23.3,26.5,0.21018931,0.37365508799999997
339,2121,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,405376.75,19430.0,28.7,34.9,0.10827578800000001,0.43183838399999996
340,2122,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,485124.6667,28906.0,35.2,33.9,0.18376068399999998,0.351846315
341,2124,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,495208.25,27545.0,32.8,34.9,0.168130489,0.365548115
342,2125,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,526459.9167,31525.0,30.3,33.9,0.234634712,0.367375967
343,2126,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,424056.25,25865.0,34.6,38.6,0.10545525300000001,0.335109831
344,2127,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,719298.0833,58978.0,31.3,31.6,0.41842229299999995,0.36994753399999997
345,2128,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,478412.8333,28154.0,33.5,33.2,0.167197984,0.55724186
346,2129,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,766931.6667,71606.0,34.3,35.9,0.353254196,0.265971317
347,2130,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,626294.25,49466.0,35.0,34.9,0.28770159999999995,0.418170826
348,2131,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,529708.9167,37554.0,36.0,39.6,0.232575322,0.269606766
349,2132,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,590836.4167,48843.0,43.8,45.8,0.267956812,0.170535479
350,2134,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,566551.75,35551.0,27.2,26.9,0.363601881,0.38747380299999995
351,2135,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,501269.4167,41417.0,29.7,30.1,0.39705058299999996,0.33725173700000005
352,2136,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,442296.4167,30178.0,36.1,40.0,0.186282185,0.253282434
353,2138,Zip,MA,Cambridge,Boston-Cambridge-Newton,Middlesex County,847486.8333,55695.0,28.2,28.9,0.290447243,0.21355612899999998
354,2139,Zip,MA,Cambridge,Boston-Cambridge-Newton,Middlesex County,804538.1667,50114.0,29.3,30.0,0.308420129,0.30366492100000003
355,2140,Zip,MA,Cambridge,Boston-Cambridge-Newton,Middlesex County,796435.1667,59174.0,33.4,34.5,0.255411255,0.411075277
356,2141,Zip,MA,Cambridge,Boston-Cambridge-Newton,Middlesex County,745290.4167,50469.0,30.7,33.5,0.266749144,0.291956189
357,2142,Zip,MA,Cambridge,Boston-Cambridge-Newton,Middlesex County,938398.3333,84892.0,32.5,30.1,0.294262295,0.23621649
358,2143,Zip,MA,Somerville,Boston-Cambridge-Newton,Middlesex County,718976.5833,49679.0,30.9,30.9,0.367315326,0.292599883
359,2144,Zip,MA,Somerville,Boston-Cambridge-Newton,Middlesex County,780236.3333,57270.0,30.6,31.4,0.38373311,0.43131913
360,2145,Zip,MA,Somerville,Boston-Cambridge-Newton,Middlesex County,614365.3333,38727.0,33.2,34.1,0.257467779,0.32301632
361,2148,Zip,MA,Malden,Boston-Cambridge-Newton,Middlesex County,467491.5833,31052.0,34.6,36.2,0.215140805,0.310782241
362,2149,Zip,MA,Everett,Boston-Cambridge-Newton,Middlesex County,436116.4167,26611.0,32.5,37.4,0.13113725,0.23917675100000002
363,2150,Zip,MA,Chelsea,Boston-Cambridge-Newton,Suffolk County,376686.3333,24336.0,33.1,33.4,0.111034955,0.29205735
364,2151,Zip,MA,Revere,Boston-Cambridge-Newton,Suffolk County,412360.1667,28384.0,39.2,40.5,0.137008275,0.264512596
365,2152,Zip,MA,Winthrop,Boston-Cambridge-Newton,Suffolk County,466423.9167,41953.0,45.2,45.5,0.236522106,0.235449735
366,2155,Zip,MA,Medford,Boston-Cambridge-Newton,Middlesex County,605453.1667,46129.0,33.9,36.0,0.262781162,0.20387318899999998
367,2169,Zip,MA,Quincy,Boston-Cambridge-Newton,Norfolk County,437359.75,38832.0,37.4,39.3,0.271020917,0.25649969300000003
368,2170,Zip,MA,Quincy,Boston-Cambridge-Newton,Norfolk County,532426.4167,39024.0,36.9,43.7,0.268913343,0.287990531
369,2171,Zip,MA,Quincy,Boston-Cambridge-Newton,Norfolk County,495631.9167,45911.0,39.1,44.2,0.290657922,0.31845461399999997
370,2176,Zip,MA,Melrose,Boston-Cambridge-Newton,Middlesex County,628411.6667,52682.0,38.1,41.8,0.306179775,0.22863727
371,2180,Zip,MA,Stoneham,Boston-Cambridge-Newton,Middlesex County,549457.8333,48185.0,42.7,44.4,0.26320811,0.072610521
372,2184,Zip,MA,Braintree,Boston-Cambridge-Newton,Norfolk County,495804.6667,44077.0,40.4,42.3,0.266954447,0.139694854
373,2186,Zip,MA,Milton,Boston-Cambridge-Newton,Norfolk County,691277.9167,54831.0,37.9,40.6,0.310311615,0.12804744099999998
374,2188,Zip,MA,Weymouth,Boston-Cambridge-Newton,Norfolk County,404651.9167,41083.0,36.5,45.7,0.26359976,0.086178085
375,2189,Zip,MA,Weymouth,Boston-Cambridge-Newton,Norfolk County,380482.5,37097.0,37.3,43.0,0.209024115,0.09095149300000001
376,2190,Zip,MA,Weymouth,Boston-Cambridge-Newton,Norfolk County,420951.25,44097.0,41.7,43.9,0.26362563899999997,0.066623684
377,2191,Zip,MA,Weymouth,Boston-Cambridge-Newton,Norfolk County,388127.4167,39853.0,47.2,49.0,0.258186996,0.124108734
378,2199,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,1679999.333,104149.0,39.9,44.3,0.5068359379999999,0.220032841
379,2210,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,1119906.4170000001,131200.0,36.6,38.2,0.45123258299999996,0.123230004
380,2215,Zip,MA,Boston,Boston-Cambridge-Newton,Suffolk County,662135.8333,27998.0,22.3,21.3,0.329470923,0.261965949
381,2301,Zip,MA,Brockton,Boston-Cambridge-Newton,Plymouth County,306935.0833,24544.0,32.9,36.3,0.133912181,0.068971436
382,2302,Zip,MA,Brockton,Boston-Cambridge-Newton,Plymouth County,291682.9167,29005.0,35.9,37.6,0.119828881,0.070646766
383,2322,Zip,MA,Avon,Boston-Cambridge-Newton,Norfolk County,360213.0833,31901.0,41.4,44.1,0.215028215,0.069438996
384,2324,Zip,MA,Bridgewater,Boston-Cambridge-Newton,Plymouth County,397516.25,33138.0,35.6,32.9,0.23855203600000002,0.037259529
385,2330,Zip,MA,Carver,Boston-Cambridge-Newton,Plymouth County,354954.75,34029.0,43.3,47.7,0.125501154,0.005667729
386,2332,Zip,MA,Duxbury,Boston-Cambridge-Newton,Plymouth County,609681.5833,60165.0,45.2,46.7,0.40878665,0.05430949400000001
387,2333,Zip,MA,East Bridgewater,Boston-Cambridge-Newton,Plymouth County,369447.25,34751.0,38.2,39.5,0.167779033,0.04321074
388,2338,Zip,MA,Halifax,Boston-Cambridge-Newton,Plymouth County,353635.5,36914.0,41.5,43.0,0.169311182,0.045256145
389,2339,Zip,MA,Hanover,Boston-Cambridge-Newton,Plymouth County,527711.4167,51907.0,40.3,42.7,0.30181780199999997,0.058087201
390,2341,Zip,MA,Hanson,Boston-Cambridge-Newton,Plymouth County,383818.1667,40618.0,44.3,45.4,0.230333377,0.057802522
391,2343,Zip,MA,Holbrook,Boston-Cambridge-Newton,Norfolk County,345418.0,33004.0,40.9,45.7,0.157908883,0.153132251
392,2346,Zip,MA,Middleborough,Boston-Cambridge-Newton,Plymouth County,350017.25,38733.0,42.8,45.6,0.185594955,0.021586147000000003
393,2347,Zip,MA,Lakeville,Boston-Cambridge-Newton,Plymouth County,394907.0833,44807.0,43.5,45.4,0.236044065,0.034643144
394,2351,Zip,MA,Abington,Boston-Cambridge-Newton,Plymouth County,374417.9167,40150.0,38.0,42.9,0.272457183,0.109570333
395,2356,Zip,MA,Easton,Providence-Warwick,Bristol County,472936.25,51274.0,42.5,41.4,0.321486833,0.070499856
